"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20120110","CVE-2012-0004","2631813","Vulnerabilities in Windows Media Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","DirectShow","Critical","Remote Code Execution",""
"20120313","CVE-2012-0006","2647170","Vulnerability in DNS Server Could Allow Denial of Service","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Denial of Service",""
"20120313","CVE-2012-0006","2647170","Vulnerability in DNS Server Could Allow Denial of Service","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Denial of Service",""
"20131112","CVE-2013-3918","2900986","Cumulative Security Update of ActiveX Kill Bits","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/29857"
"20131112","CVE-2013-3918","2900986","Cumulative Security Update of ActiveX Kill Bits","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/29857"
"20140812","CVE-2014-4056","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4056","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4056","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4056","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4056","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20140610","CVE-2014-1766","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1766","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1766","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1766","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1766","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20131008","CVE-2013-3200","2884256","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2862335","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2862335","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2862330","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2862330","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2884256","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2868038","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3200","2868038","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20140610","CVE-2014-1786","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1786","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1786","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1786","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1786","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20090414","CVE-2009-0550","960803","Vulnerabilities in Windows HTTP Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0550","960803","Vulnerabilities in Windows HTTP Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0550","960803","Vulnerabilities in Windows HTTP Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0550","960803","Vulnerabilities in Windows HTTP Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20140708","CVE-2014-1767","2961072","Vulnerability in Ancillary Function Driver (AFD) Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/39446, https://exploit-db.com/exploits/39525"
"20140708","CVE-2014-1767","2961072","Vulnerability in Ancillary Function Driver (AFD) Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/39446, https://exploit-db.com/exploits/39525"
"20141014","CVE-2014-4073","2979575","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2979575","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2979574","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2979574","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2972105","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2972105","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2972106","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20141014","CVE-2014-4073","2972106","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20150210","CVE-2015-0059","3023562","Vulnerabilities in Windows Kernel-Mode Driver Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/37098"
"20150210","CVE-2015-0059","3023562","Vulnerabilities in Windows Kernel-Mode Driver Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/37098"
"20140812","CVE-2014-4057","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4057","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4057","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4057","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4057","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20140812","CVE-2014-1819","2993651","Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20140812","CVE-2014-1819","2993651","Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20110412","CVE-2011-0657","2509553","Vulnerability in DNS Resolution Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20110412","CVE-2011-0657","2509553","Vulnerability in DNS Resolution Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20150210","CVE-2015-0060","3023562","Vulnerabilities in Windows Kernel-Mode Driver Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/37098"
"20150210","CVE-2015-0060","3023562","Vulnerabilities in Windows Kernel-Mode Driver Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/37098"
"20140812","CVE-2014-4050","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4050","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4050","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4050","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4050","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20131210","CVE-2013-3878","2898715","Vulnerability in LPC Client or LPC Server Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20131210","CVE-2013-3878","2898715","Vulnerability in LPC Client or LPC Server Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20110614","CVE-2011-1894","2544893","Vulnerability in MHTML Could Allow Information Disclosure","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Information Disclosure",""
"20110614","CVE-2011-1894","2544893","Vulnerability in MHTML Could Allow Information Disclosure","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Information Disclosure",""
"20150714","CVE-2015-2371","3072630","Vulnerability in Windows Installer Service Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20150714","CVE-2015-2371","3072630","Vulnerability in Windows Installer Service Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20130514","CVE-2013-1347","2847204","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","http://www.exploit-db.com/exploits/25294"
"20110208","CVE-2011-0040","2478953","Vulnerability in Active Directory Could Allow Denial of Service","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Denial of Service",""
"20110208","CVE-2011-0040","2478953","Vulnerability in Active Directory Could Allow Denial of Service","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Denial of Service",""
"20100810","CVE-2010-2561","2079403","Vulnerability in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft XML Core Services 3.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/14609"
"20100810","CVE-2010-2561","2079403","Vulnerability in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft XML Core Services 3.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/14609"
"20140610","CVE-2014-2755","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2755","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2755","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2755","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2755","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20090414","CVE-2009-0084","961373","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft DirectX 9.0","Critical","Remote Code Execution",""
"20090414","CVE-2009-0084","961373","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","Microsoft DirectX 9.0","Critical","Remote Code Execution",""
"20090414","CVE-2009-0084","961373","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft DirectX 9.0","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2676562","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2676562","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2659262","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2659262","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2686509","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0162","2686509","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20150714","CVE-2015-2406","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2406","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2406","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2406","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2406","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20090811","CVE-2009-1929","958469","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Remote Desktop Connection 5.2 Client","Critical","Remote Code Execution",""
"20090811","CVE-2009-1929","958469","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Remote Desktop Connection 5.2 Client","Critical","Remote Code Execution",""
"20090811","CVE-2009-1929","956744","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Remote Desktop Connection 6.0 Client","Critical","Remote Code Execution",""
"20150113","CVE-2015-0015","3014029","Vulnerability in Network Policy Server RADIUS Implementation Could Cause Denial of Service","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Denial of Service",""
"20150113","CVE-2015-0015","3014029","Vulnerability in Network Policy Server RADIUS Implementation Could Cause Denial of Service","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Denial of Service",""
"20110614","CVE-2011-1869","2535512","Vulnerabilities in Distributed File System Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20110614","CVE-2011-1869","2535512","Vulnerabilities in Distributed File System Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20150210","CVE-2015-0009","3004361","Vulnerability in Group Policy Could Allow Security Feature Bypass","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Security Feature Bypass","https://exploit-db.com/exploits/47559"
"20150210","CVE-2015-0009","3004361","Vulnerability in Group Policy Could Allow Security Feature Bypass","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Security Feature Bypass","https://exploit-db.com/exploits/47559"
"20091208","CVE-2009-2508","971726","Vulnerabilities in Active Directory Federation Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Remote Code Execution",""
"20120508","CVE-2012-0161","2604111","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 3.5 Service Pack 1","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604111","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 3.5 Service Pack 1","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604044","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 1.1 Service Pack 1","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604044","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 1.1 Service Pack 1","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604092","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604092","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604121","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20120508","CVE-2012-0161","2604121","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20140812","CVE-2014-4064","2993651","Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20140812","CVE-2014-4064","2993651","Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20110712","CVE-2011-1283","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20110712","CVE-2011-1283","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20130409","CVE-2013-1296","2813345","Vulnerability in Remote Desktop Client Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Remote Desktop Connection 6.1 Client","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2676562","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2676562","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2659262","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2659262","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2686509","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120508","CVE-2012-0167","2686509","Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20150714","CVE-2015-2402","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2402","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2402","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2402","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2402","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20100914","CVE-2010-0818","975558","Vulnerability in MPEG-4 Codec Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20141014","CVE-2014-4115","2998579","Vulnerability in FAT32 Disk Partition Driver Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20141014","CVE-2014-4115","2998579","Vulnerability in FAT32 Disk Partition Driver Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20140812","CVE-2014-2824","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2824","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2824","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2824","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2824","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20140610","CVE-2014-2757","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2757","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2757","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
